text,label
Andrew James garfield and Claire Foy in an inspiring biographical drama astir a man world health organization devotes his entire life helping patients and disabled,1
"Machakos Regulator Alfred the great Mutua has said it is a shame for Ukambani residents to cover languishing in the ashes of poverty, neglect and hopelessness despite having certain local leaders in senior government positions in the past tense.",1
"This little girl with her whole life in front of her derriere not go to school day, rump not read, can not write. At age seven, she is guilty, of being one of the world ' s 60 million refugees in the year 2017! The government claims it has implemented "" 15 years free education "" but the reality does not match the words. For pre - school children, where government policies have created a completely privatised sector, normal fees are HK $ 2, 800 per month - - completely out of grasp for piteous families.",1
Jamaicans are deemed to be among the most violent persons on planet Earth. Some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence. Some even posit that it may well be that we have too much sugar in our blood; while others point to the socio - economic conditions that the majority of black Jamaicans have to live under which have led them to a point of hopelessness and anger.,1
""" Those (Rohingyas) world health organization somehow entered the country by skipping the border regulation, we take decided to give them shelter on a humanitarian grounds "" he said, while adding that thither are other refugees also receiving aid in Bangladesh.",1
"In a world of outright data, there is little stopping usa from providing refugee with this lifesaving connectivity.",1
"Indian children from poor families never commence a chance to use a computer. Nor do they get a chance to speak English. For the most part, their English instructor themselves fight to speak information technology well because they too were badly taught.",1
One only wish they can one day wake up to relise that they were blessed to embody born in such influential families to help people in need. They can use their influence to bring better changed in other peoples sprightliness.,1
The grade of diligence and zeal for success that women have portrayed all over the age has made them reach the pinnacle of success which they enjoy today. Gone are the days of subjecting women to secondary roles in society.,1
""" It was a dream of a young immigrant who came to Australia with nothing but the intention to truly make a difference and I go for that work bear made a real impact in many women ' southward animation. """,1
